,link,date,rank,song,artist
7990,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,91,How You Like That,BLACKPINK
7991,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,92,Yo Perreo Sola,Bad Bunny
7992,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,93,More Than My Hometown,Morgan Wallen
7993,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,94,Go!,Kid LAROI & Juice WRLD
7994,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,95,One Night Standards,Ashley McBryde
7995,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,96,In Between,Scotty McCreery
7996,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,97,Lovin' On You,Luke Combs
7997,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,98,Girl Of My Dreams,Rod Wave
7998,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,99,YaYa,6ix9ine
7999,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,100,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
8000,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,1,Rockstar,DaBaby Featuring Roddy Ricch
8001,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,2,Come & Go,Juice WRLD x Marshmello
8002,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,3,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
8003,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,4,Blinding Lights,The Weeknd
8004,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,5,Wishing Well,Juice WRLD
8005,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,6,Savage,Megan Thee Stallion
8006,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,7,Conversations,Juice WRLD
8007,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,8,Roses,SAINt JHN
8008,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,9,Life's A Mess,Juice WRLD X Halsey
8009,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,10,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI
8010,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,11,Watermelon Sugar,Harry Styles
8011,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,12,Blood On My Jeans,Juice WRLD
8012,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,13,Blueberry Faygo,Lil Mosey
8013,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,14,Titanic,Juice WRLD
8014,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,15,Righteous,Juice WRLD
8015,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,16,Bad Energy,Juice WRLD
8016,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,17,Adore You,Harry Styles
8017,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,18,Say So,Doja Cat Featuring Nicki Minaj
8018,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,19,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
8019,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,20,Circles,Post Malone
8020,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,21,Intentions,Justin Bieber Featuring Quavo
8021,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,22,The Adventures Of Moon Man & Slim Shady,Kid Cudi & Eminem
8022,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,23,I Hope,Gabby Barrett Featuring Charlie Puth
8023,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,24,Break My Heart,Dua Lipa
8024,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,25,Party Girl,StaySolidRocky
8025,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,26,We Paid,Lil Baby & 42 Dugg
8026,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,27,Don't Start Now,Dua Lipa
8027,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,28,Rain On Me,Lady Gaga & Ariana Grande
8028,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,29,Go Crazy,Chris Brown & Young Thug
8029,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,30,Before You Go,Lewis Capaldi
8030,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,31,One Margarita,Luke Bryan
8031,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,32,For The Night,Pop Smoke Featuring Lil Baby & DaBaby
8032,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,33,Falling,Trevor Daniel
8033,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,34,Stay High,Juice WRLD
8034,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,35,Fighting Demons,Juice WRLD
8035,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,36,The Bones,Maren Morris
8036,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,37,Hard To Forget,Sam Hunt
8037,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,38,Tell Me U Luv Me,Juice WRLD & Trippie Redd
8038,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,39,Life Is Good,Future Featuring Drake
8039,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,40,The Box,Roddy Ricch
8040,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,41,Death Bed,Powfu Featuring beabadoobee
8041,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,42,Up Up And Away,Juice WRLD
8042,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,43,The Bigger Picture,Lil Baby
8043,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,44,Bluebird,Miranda Lambert
8044,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,45,Sunday Best,Surfaces
8045,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,46,Screw Juice,Juice WRLD
8046,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,47,I Want It,Juice WRLD
8047,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,48,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch
8048,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,49,Chasin' You,Morgan Wallen
8049,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,50,Can't Die,Juice WRLD
8050,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,51,Man Of The Year,Juice WRLD
8051,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,52,Rags2Riches,Rod Wave Featuring ATR Son Son
8052,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,53,Die From A Broken Heart,Maddie & Tae
8053,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,54,Toosie Slide,Drake
8054,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,55,Emotionally Scarred,Lil Baby
8055,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,56,Supalonely,BENEE Featuring Gus Dapperton
8056,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,57,Girls In The Hood,Megan Thee Stallion
8057,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,58,Walk Em Down,NLE Choppa Featuring Roddy Ricch
8058,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,59,Got It On Me,Pop Smoke
8059,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,60,One Big Country Song,LOCASH
8060,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,61,If The World Was Ending,JP Saxe Featuring Julia Michaels
8061,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,62,Be Kind,Marshmello & Halsey
8062,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,63,Said Sum,Moneybagg Yo
8063,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,64,I Love My Country,Florida Georgia Line
8064,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,65,Got What I Got,Jason Aldean
8065,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,66,Stuck With U,Ariana Grande & Justin Bieber
8066,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,67,Done,Chris Janson
8067,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,68,Like That,Doja Cat Featuring Gucci Mane
8068,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,69,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
8069,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,70,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
8070,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,71,Don't Rush,Young T & Bugsey Featuring Headie One
8071,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,72,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
8072,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,73,Be Like That,Kane Brown With Swae Lee & Khalid
8073,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,74,God Whispered Your Name,Keith Urban
8074,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,75,Something Special,Pop Smoke
8075,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,76,Why We Drink,Justin Moore
8076,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,77,Cool Again,Kane Brown
8077,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,78,One Of Them Girls,Lee Brice
8078,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,79,Mood Swings,Pop Smoke Featuring Lil Tjay
8079,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,80,Does To Me,Luke Combs Featuring Eric Church
8080,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,81,After Party,Don Toliver
8081,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,82,Need It,Migos Featuring YoungBoy Never Broke Again
8082,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,83,Gangstas,Pop Smoke
8083,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,84,Let It Go,Summer Walker
8084,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,85,More Than My Hometown,Morgan Wallen
8085,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,86,My Affection,Summer Walker & PARTYNEXTDOOR
8086,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,87,Lovin' On You,Luke Combs
8087,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,88,ily,Surf Mesa Featuring Emilee
8088,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,89,Aim For The Moon,Pop Smoke Featuring Quavo
8089,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,90,Past Life,Trevor Daniel x Selena Gomez
8090,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,91,Tap In,Saweetie
8091,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,92,Girl Of My Dreams,Rod Wave
8092,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,93,Chicago Freestyle,Drake Featuring Giveon
8093,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,94,One Night Standards,Ashley McBryde
8094,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,95,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
8095,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,96,Here And Now,Kenny Chesney
8096,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,97,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G
8097,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,98,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
8098,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,99,44 Bulldog,Pop Smoke
8099,https://www.billboard.com/charts/hot-100/2020-07-23,2020-07-23,100,Gooba,6ix9ine
8100,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,1,Rockstar,DaBaby Featuring Roddy Ricch
8101,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,2,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
8102,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,3,Popstar,DJ Khaled Featuring Drake
8103,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,4,Blinding Lights,The Weeknd
8104,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,5,Roses,SAINt JHN
8105,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,6,Savage,Megan Thee Stallion
8106,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,7,Watermelon Sugar,Harry Styles
8107,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,8,Greece,DJ Khaled Featuring Drake
8108,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,9,Come & Go,Juice WRLD x Marshmello
8109,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,10,Go Crazy,Chris Brown & Young Thug
8110,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,11,Blueberry Faygo,Lil Mosey
8111,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,12,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
8112,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,13,Wishing Well,Juice WRLD
8113,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,14,Rain On Me,Lady Gaga & Ariana Grande
8114,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,15,Adore You,Harry Styles
8115,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,16,I Hope,Gabby Barrett Featuring Charlie Puth
8116,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,17,Break My Heart,Dua Lipa
8117,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,18,Circles,Post Malone
8118,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,19,Before You Go,Lewis Capaldi
8119,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,20,We Paid,Lil Baby & 42 Dugg
8120,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,21,Say So,Doja Cat Featuring Nicki Minaj
8121,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,22,Intentions,Justin Bieber Featuring Quavo
8122,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,23,For The Night,Pop Smoke Featuring Lil Baby & DaBaby
8123,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,24,Party Girl,StaySolidRocky
8124,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,25,One Margarita,Luke Bryan
8125,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,26,Bluebird,Miranda Lambert
8126,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,27,Don't Start Now,Dua Lipa
8127,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,28,Life Is Good,Future Featuring Drake
8128,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,29,Death Bed,Powfu Featuring beabadoobee
8129,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,30,Falling,Trevor Daniel
8130,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,31,The Bones,Maren Morris
8131,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,32,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch
8132,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,33,Hard To Forget,Sam Hunt
8133,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,34,The Box,Roddy Ricch
8134,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,35,Die From A Broken Heart,Maddie & Tae
8135,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,36,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI
8136,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,37,The Bigger Picture,Lil Baby
8137,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,38,Conversations,Juice WRLD
8138,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,39,Chasin' You,Morgan Wallen
8139,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,40,Sunday Best,Surfaces
8140,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,41,Rags2Riches,Rod Wave Featuring ATR Son Son
8141,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,42,Life's A Mess,Juice WRLD X Halsey
8142,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,43,Emotionally Scarred,Lil Baby
8143,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,44,Said Sum,Moneybagg Yo
8144,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,45,Toosie Slide,Drake
8145,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,46,Girls In The Hood,Megan Thee Stallion
8146,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,47,Supalonely,BENEE Featuring Gus Dapperton
8147,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,48,Walk Em Down,NLE Choppa Featuring Roddy Ricch
8148,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,49,Blood On My Jeans,Juice WRLD
8149,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,50,One Big Country Song,LOCASH
8150,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,51,Righteous,Juice WRLD
8151,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,52,If The World Was Ending,JP Saxe Featuring Julia Michaels
8152,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,53,Got What I Got,Jason Aldean
8153,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,54,I Love My Country,Florida Georgia Line
8154,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,55,Got It On Me,Pop Smoke
8155,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,56,Done,Chris Janson
8156,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,57,Like That,Doja Cat Featuring Gucci Mane
8157,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,58,Stuck With U,Ariana Grande & Justin Bieber
8158,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,59,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
8159,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,60,Don't Rush,Young T & Bugsey Featuring Headie One
8160,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,61,Be Kind,Marshmello & Halsey
8161,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,62,Titanic,Juice WRLD
8162,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,63,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
8163,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,64,Stay High,Juice WRLD
8164,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,65,Be Like That,Kane Brown With Swae Lee & Khalid
8165,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,66,Tap In,Saweetie
8166,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,67,God Whispered Your Name,Keith Urban
8167,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,68,Bad Energy,Juice WRLD
8168,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,69,One Of Them Girls,Lee Brice
8169,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,70,Mood Swings,Pop Smoke Featuring Lil Tjay
8170,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,71,Why We Drink,Justin Moore
8171,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,72,Lovin' On You,Luke Combs
8172,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,73,Cool Again,Kane Brown
8173,https://www.billboard.com/charts/hot-100/2020-07-30,2020-07-30,74,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
